time,open,high,low,close,Fast High,Fast Low,Fast High Max,Fast Low Max,Slow High,Slow Low,Slow High Max,Slow Low Max,Lower Fast High,Lower Fast Low,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Kijun-Sen line
2025-06-17T06:14:00+02:00,23522,23522,23512,23512,23507.009582387753,23503.794999607497,NaN,NaN,23559.49669553239,23555.12739937948,NaN,NaN,23507.009582387753,23503.794999607497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23505
2025-06-17T06:15:00+02:00,23514,23515,23514,23514,23507.251716254792,23504.10424204363,NaN,NaN,23559.187690702307,23554.841792439343,NaN,NaN,23507.251716254792,23504.10424204363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23505
2025-06-17T06:16:00+02:00,23514,23521,23514,23521,23507.668330913737,23504.404113496854,NaN,NaN,23558.922498405762,23554.55816888074,NaN,NaN,23507.668330913737,23504.404113496854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23505
2025-06-17T06:20:00+02:00,23533,23533,23533,23533,23508.435957249683,23505.2706555121,NaN,NaN,23558.74248105572,23554.408459374623,NaN,NaN,23508.435957249683,23505.2706555121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23510
2025-06-17T06:21:00+02:00,23532,23532,23522,23524,23509.15001915121,23505.777605345065,NaN,NaN,23558.556769381725,23554.183400628965,NaN,NaN,23509.15001915121,23505.777605345065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23511.5
2025-06-17T06:22:00+02:00,23521,23521,23520,23520,23509.50910947996,23506.208587001274,NaN,NaN,23558.29595848324,23553.946015902373,NaN,NaN,23509.50910947996,23506.208587001274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23511.5
2025-06-17T06:23:00+02:00,23513,23514,23511,23514,23509.645197071477,23506.35378133457,NaN,NaN,23557.98834766044,23553.64777968083,NaN,NaN,23509.645197071477,23506.35378133457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23511.5
2025-06-17T06:24:00+02:00,23518,23518,23518,23518,23509.898372917796,23506.706697051704,NaN,NaN,23557.710650801688,23553.400225655267,NaN,NaN,23509.898372917796,23506.706697051704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23511.5
2025-06-17T06:26:00+02:00,23510,23510,23508,23508,23509.90145252635,23506.745888050136,NaN,NaN,23557.37932683779,23553.08494631044,NaN,NaN,23509.90145252635,23506.745888050136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23511.5
2025-06-17T06:27:00+02:00,23508,23508,23508,23508,23509.843832752824,23506.783891442556,NaN,NaN,23557.03641484586,23552.771856405503,NaN,NaN,23509.843832752824,23506.783891442556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23511.5
2025-06-17T06:31:00+02:00,23508,23508,23508,23508,23509.78795903304,23506.820743217024,NaN,NaN,23556.695884187207,23552.46094073602,NaN,NaN,23509.78795903304,23506.820743217024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23511.5
2025-06-17T06:33:00+02:00,23491,23491,23488,23488,23509.218626941132,23506.250417664993,NaN,NaN,23556.23966276924,23552.01329531424,NaN,NaN,23509.218626941132,23506.250417664993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23510.5
2025-06-17T06:34:00+02:00,23484,23486,23484,23486,23508.51503218534,23505.576162584235,NaN,NaN,23555.751887333343,23551.540980763446,NaN,NaN,23508.51503218534,23505.576162584235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508.5
2025-06-17T06:35:00+02:00,23484,23484,23484,23484,23507.77215242215,23504.922339475623,NaN,NaN,23555.25361033797,23551.071946174812,NaN,NaN,23507.77215242215,23504.922339475623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508.5
2025-06-17T06:36:00+02:00,23482,23482,23481,23481,23506.991178106327,23504.197420097575,NaN,NaN,23554.744904710624,23550.585335437485,NaN,NaN,23506.991178106327,23504.197420097575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T06:37:00+02:00,23484,23484,23484,23484,23506.29447573947,23503.585377064315,NaN,NaN,23554.253620650135,23550.122937274726,NaN,NaN,23506.29447573947,23503.585377064315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T06:41:00+02:00,23494,23494,23494,23494,23505.921915868577,23503.29491109267,NaN,NaN,23553.83519272895,23549.733194654764,NaN,NaN,23505.921915868577,23503.29491109267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T06:44:00+02:00,23495,23498,23495,23498,23505.681857811953,23503.04355015047,NaN,NaN,23553.447448335,23549.35310302522,NaN,NaN,23505.681857811953,23503.04355015047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T06:46:00+02:00,23500,23502,23500,23502,23505.570286363105,23502.951321358032,NaN,NaN,23553.090174388228,23549.0103731431,NaN,NaN,23505.570286363105,23502.951321358032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T06:48:00+02:00,23502,23502,23502,23502,23505.462095867253,23502.92249343809,NaN,NaN,23552.73538151053,23548.683912218497,NaN,NaN,23505.462095867253,23502.92249343809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T06:52:00+02:00,23495,23495,23495,23495,23505.145062659154,23502.68241787936,NaN,NaN,23552.334441361152,23548.311107272533,NaN,NaN,23505.145062659154,23502.68241787936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T06:55:00+02:00,23497,23497,23497,23497,23504.898242578573,23502.510223398167,NaN,NaN,23551.950174407255,23547.954780138694,NaN,NaN,23504.898242578573,23502.510223398167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:00:00+02:00,23497,23503,23497,23503,23504.84072007619,23502.343246931556,NaN,NaN,23551.610242640538,23547.600927498843,NaN,NaN,23504.84072007619,23502.343246931556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:02:00+02:00,23506,23510,23506,23509,23504.997061892063,23502.4540576306,NaN,NaN,23551.3212826222,23547.31203216899,NaN,NaN,23504.997061892063,23502.4540576306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:03:00+02:00,23511,23512,23511,23511,23505.20927213776,23502.713025581186,NaN,NaN,23551.048218159543,23547.059865278927,NaN,NaN,23505.20927213776,23502.713025581186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:05:00+02:00,23507,23507,23501,23501,23505.263536618433,23502.66111571509,NaN,NaN,23550.742327755655,23546.74000510338,NaN,NaN,23505.263536618433,23502.66111571509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:06:00+02:00,23506,23506,23506,23506,23505.285853690602,23502.762294026754,NaN,NaN,23550.43161714624,23546.457088401272,NaN,NaN,23505.285853690602,23502.762294026754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:07:00+02:00,23510,23510,23509,23509,23505.42870660907,23502.951315419883,NaN,NaN,23550.15084202717,23546.196969731816,NaN,NaN,23505.42870660907,23502.951315419883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:09:00+02:00,23508,23508,23504,23504,23505.506624590613,23502.98309374049,NaN,NaN,23549.858127846426,23545.903935219787,NaN,NaN,23505.506624590613,23502.98309374049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T07:10:00+02:00,23507,23507,23507,23507,23505.551878390896,23503.104818172596,NaN,NaN,23549.560501958604,23545.633769002983,NaN,NaN,23505.551878390896,23503.104818172596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23506.5
2025-06-17T07:11:00+02:00,23508,23508,23508,23508,23505.6260638942,23503.25315701585,NaN,NaN,23549.27188736167,23545.372423384906,NaN,NaN,23505.6260638942,23503.25315701585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23501
2025-06-17T07:13:00+02:00,23515,23515,23515,23515,23505.910122564073,23503.609121954763,NaN,NaN,23549.03388814388,23545.161503778065,NaN,NaN,23505.910122564073,23503.609121954763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:14:00+02:00,23516,23517,23516,23517,23506.24617945607,23503.98460310765,NaN,NaN,23548.811430587328,23544.95899333516,NaN,NaN,23506.24617945607,23503.98460310765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:16:00+02:00,23515,23515,23498,23498,23506.51144674528,23503.803251498324,NaN,NaN,23548.57662898603,23544.632889214776,NaN,NaN,23506.51144674528,23503.803251498324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499
2025-06-17T07:17:00+02:00,23507,23507,23507,23507,23506.52625138936,23503.900122665043,NaN,NaN,23548.28790239585,23544.37154970634,NaN,NaN,23506.52625138936,23503.900122665043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499
2025-06-17T07:18:00+02:00,23510,23516,23510,23514,23506.81333468059,23504.08496743277,NaN,NaN,23548.063680851435,23544.132858388934,NaN,NaN,23506.81333468059,23504.08496743277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499
2025-06-17T07:19:00+02:00,23514,23514,23514,23514,23507.031112417542,23504.385422965108,NaN,NaN,23547.827127512188,23543.923602427898,NaN,NaN,23507.031112417542,23504.385422965108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499
2025-06-17T07:21:00+02:00,23497,23497,23497,23497,23506.72713931398,23504.161622269196,NaN,NaN,23547.47416134891,23543.597744077702,NaN,NaN,23506.72713931398,23504.161622269196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499
2025-06-17T07:22:00+02:00,23495,23495,23492,23492,23506.371771455983,23503.793088261038,NaN,NaN,23547.109757450653,23543.239426410495,NaN,NaN,23506.371771455983,23503.793088261038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499
2025-06-17T07:23:00+02:00,23492,23492,23484,23487,23505.936263230044,23503.193297707672,NaN,NaN,23546.72705080169,23542.82804150487,NaN,NaN,23505.936263230044,23503.193297707672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499
2025-06-17T07:24:00+02:00,23482,23489,23482,23489,23505.423043132163,23502.551076565014,NaN,NaN,23546.326168504456,23542.405624549974,NaN,NaN,23505.423043132163,23502.551076565014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:25:00+02:00,23490,23490,23485,23486,23504.955678188766,23502.019225760014,NaN,NaN,23545.935014556508,23542.00697437949,NaN,NaN,23504.955678188766,23502.019225760014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:27:00+02:00,23500,23503,23498,23503,23504.89641521335,23501.89743104001,NaN,NaN,23545.6368547332,23541.701370390743,NaN,NaN,23504.89641521335,23501.89743104001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:28:00+02:00,23500,23500,23498,23498,23504.748038994763,23501.779327069104,NaN,NaN,23545.319932130882,23541.397888651918,NaN,NaN,23504.748038994763,23501.779327069104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:29:00+02:00,23500,23502,23500,23502,23504.664765085832,23501.72540806701,NaN,NaN,23545.019099268862,23541.11040331406,NaN,NaN,23504.664765085832,23501.72540806701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:30:00+02:00,23504,23504,23504,23504,23504.64462068929,23501.79433509528,NaN,NaN,23544.73424441283,23540.85269217993,NaN,NaN,23504.64462068929,23501.79433509528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:31:00+02:00,23507,23507,23507,23507,23504.71599581992,23501.952082516636,NaN,NaN,23544.47220104885,23540.617604039795,NaN,NaN,23504.71599581992,23501.952082516636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:32:00+02:00,23515,23515,23514,23514,23505.027632310226,23502.317170925224,NaN,NaN,23544.267532986014,23540.432759567295,NaN,NaN,23505.027632310226,23502.317170925224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:33:00+02:00,23515,23515,23515,23515,23505.32982527052,23502.701499079005,NaN,NaN,23544.064286229164,23540.25614318141,NaN,NaN,23505.32982527052,23502.701499079005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23499.5
2025-06-17T07:34:00+02:00,23520,23521,23520,23521,23505.8046790502,23503.22569607661,NaN,NaN,23543.904117574795,23540.115475520426,NaN,NaN,23505.8046790502,23503.22569607661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23501.5
2025-06-17T07:39:00+02:00,23522,23523,23522,23523,23506.325749382013,23503.79461437732,NaN,NaN,23543.758950091637,23539.98967360709,NaN,NaN,23506.325749382013,23503.79461437732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23502.5
2025-06-17T07:40:00+02:00,23517,23523,23517,23523,23506.83102970377,23504.194777578006,NaN,NaN,23543.614790716,23539.83002309593,NaN,NaN,23506.83102970377,23504.194777578006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23502.5
2025-06-17T07:41:00+02:00,23524,23526,23524,23526,23507.411907591537,23504.79493583322,NaN,NaN,23543.492465780473,23539.720092379986,NaN,NaN,23507.411907591537,23504.79493583322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23504
2025-06-17T07:42:00+02:00,23525,23527,23523,23527,23508.00548614937,23505.346604444334,NaN,NaN,23543.37793476811,23539.603980627347,NaN,NaN,23508.00548614937,23505.346604444334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23504.5
2025-06-17T07:43:00+02:00,23532,23533,23532,23532,23508.762895659995,23506.154283097538,NaN,NaN,23543.305865776663,23539.551175206325,NaN,NaN,23508.762895659995,23506.154283097538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507.5
2025-06-17T07:44:00+02:00,23532,23534,23523,23523,23509.52765639757,23506.664759367308,NaN,NaN,23543.24124170877,23539.43623648961,NaN,NaN,23509.52765639757,23506.664759367308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:45:00+02:00,23523,23523,23523,23523,23509.93590923401,23507.159766659206,NaN,NaN,23543.100677530238,23539.322095958436,NaN,NaN,23509.93590923401,23507.159766659206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:46:00+02:00,23519,23519,23509,23518,23510.21057865116,23507.215531305897,NaN,NaN,23542.933311714056,23539.111525847613,NaN,NaN,23510.21057865116,23507.215531305897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:47:00+02:00,23519,23519,23519,23519,23510.476924752642,23507.57263641784,NaN,NaN,23542.767108160486,23538.97186247367,NaN,NaN,23510.476924752642,23507.57263641784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:48:00+02:00,23520,23520,23520,23520,23510.76550279044,23507.949223193056,NaN,NaN,23542.609003242702,23538.840113428716,NaN,NaN,23510.76550279044,23507.949223193056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:49:00+02:00,23519,23519,23515,23515,23511.015033008913,23508.162883096298,NaN,NaN,23542.445051831295,23538.67455708546,NaN,NaN,23511.015033008913,23508.162883096298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:50:00+02:00,23510,23510,23509,23509,23510.984274432885,23508.188250275198,NaN,NaN,23542.219738971355,23538.468483772365,NaN,NaN,23510.984274432885,23508.188250275198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:51:00+02:00,23512,23514,23509,23509,23511.075660056133,23508.212848751707,NaN,NaN,23542.02376856183,23538.26384152395,NaN,NaN,23511.075660056133,23508.212848751707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:52:00+02:00,23507,23508,23507,23508,23510.98245823625,23508.17609575923,NaN,NaN,23541.78749239126,23538.046731513365,NaN,NaN,23510.98245823625,23508.17609575923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:53:00+02:00,23515,23516,23514,23514,23511.134504956364,23508.352577705922,NaN,NaN,23541.608412582988,23537.8797403223,NaN,NaN,23511.134504956364,23508.352577705922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:55:00+02:00,23512,23516,23512,23514,23511.28194420011,23508.463105654228,NaN,NaN,23541.430576384493,23537.700019903394,NaN,NaN,23511.28194420011,23508.463105654228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T07:56:00+02:00,23515,23517,23507,23513,23511.45521861829,23508.41876911925,NaN,NaN,23541.260919604047,23537.48682532073,NaN,NaN,23511.45521861829,23508.41876911925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23509.5
2025-06-17T07:57:00+02:00,23513,23513,23498,23502,23511.50203017531,23508.10304884291,NaN,NaN,23541.06466321791,23537.212611256007,NaN,NaN,23511.50203017531,23508.10304884291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23516
2025-06-17T07:58:00+02:00,23504,23506,23504,23506,23511.33530198818,23507.978714029487,NaN,NaN,23540.821158612227,23536.981968122287,NaN,NaN,23511.33530198818,23507.978714029487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23516
2025-06-17T07:59:00+02:00,23508,23517,23508,23510,23511.50695950369,23507.979359058896,NaN,NaN,23540.655733899643,23536.78070445477,NaN,NaN,23511.50695950369,23507.979359058896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23516
2025-06-17T08:00:00+02:00,23513,23519,23481,23485,23511.734021336913,23507.16180272378,NaN,NaN,23540.505346858674,23536.393338451613,NaN,NaN,23511.734021336913,23507.16180272378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507.5
2025-06-17T08:01:00+02:00,23483,23502,23480,23502,23511.43905099337,23506.338717792754,NaN,NaN,23540.237948616603,23536.0017180457,NaN,NaN,23511.43905099337,23506.338717792754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T08:02:00+02:00,23506,23514,23506,23509,23511.51665550872,23506.328453617218,NaN,NaN,23540.0557406401,23535.793372781496,NaN,NaN,23511.51665550872,23506.328453617218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T08:03:00+02:00,23510,23534,23508,23530,23512.19796897815,23506.37910653791,NaN,NaN,23540.013686885653,23535.60036324829,NaN,NaN,23512.19796897815,23506.37910653791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T08:04:00+02:00,23528,23529,23521,23527,23512.70712143336,23506.82216391555,NaN,NaN,23539.937202948946,23535.49897183684,NaN,NaN,23512.70712143336,23506.82216391555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T08:05:00+02:00,23527,23527,23517,23524,23513.140238965683,23507.130583190836,NaN,NaN,23539.8473612618,23535.37050675464,NaN,NaN,23513.140238965683,23507.130583190836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23507
2025-06-17T08:06:00+02:00,23524,23536,23524,23536,23513.832958997027,23507.641777639597,NaN,NaN,23539.82064347526,23535.29154490218,NaN,NaN,23513.832958997027,23507.641777639597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508
2025-06-17T08:07:00+02:00,23534,23545,23532,23544,23514.777414784996,23508.379905589914,NaN,NaN,23539.856611228905,23535.26868695147,NaN,NaN,23514.777414784996,23508.379905589914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23512.5
2025-06-17T08:08:00+02:00,23547,23555,23546,23552,23515.996281003634,23509.519908450828,NaN,NaN,23539.961773650924,23535.34320995875,NaN,NaN,23515.996281003634,23509.519908450828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23517.5
2025-06-17T08:09:00+02:00,23552,23559,23550,23559,23517.299424003522,23510.74657789171,NaN,NaN,23540.09398355613,23535.44499322293,NaN,NaN,23517.299424003522,23510.74657789171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23519.5
2025-06-17T08:10:00+02:00,23562,23565,23557,23558,23518.744896003416,23512.148196743477,NaN,NaN,23540.26694200366,23535.594680769995,NaN,NaN,23518.744896003416,23512.148196743477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:11:00+02:00,23560,23565,23558,23561,23520.146565821495,23513.537645327007,NaN,NaN,23540.438699350852,23535.750273264646,NaN,NaN,23520.146565821495,23513.537645327007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:12:00+02:00,23562,23565,23557,23557,23521.5057607966,23514.854686377705,NaN,NaN,23540.60926393869,23535.89784081142,NaN,NaN,23521.5057607966,23514.854686377705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:13:00+02:00,23557,23557,23549,23549,23522.581343802765,23515.889392851106,NaN,NaN,23540.723088494673,23535.988828028007,NaN,NaN,23522.581343802765,23515.889392851106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:14:00+02:00,23547,23549,23542,23542,23523.381909142074,23516.68062337077,NaN,NaN,23540.780567046793,23536.03057227781,NaN,NaN,23523.381909142074,23516.68062337077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:15:00+02:00,23545,23545,23534,23539,23524.037002804434,23517.205452965594,NaN,NaN,23540.809868664524,23536.016471081435,NaN,NaN,23524.037002804434,23517.205452965594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:16:00+02:00,23541,23544,23538,23540,23524.64194211339,23517.835590754516,NaN,NaN,23540.832022354352,23536.030245587815,NaN,NaN,23524.64194211339,23517.835590754516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:17:00+02:00,23543,23543,23537,23543,23525.198246897835,23518.41633042862,NaN,NaN,23540.847077754668,23536.036979993456,NaN,NaN,23525.198246897835,23518.41633042862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:18:00+02:00,23545,23547,23541,23541,23525.85890608275,23519.100684051995,NaN,NaN,23540.889806381372,23536.07144541017,NaN,NaN,23525.85890608275,23519.100684051995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:19:00+02:00,23537,23537,23537,23537,23526.196514989333,23519.64308756557,NaN,NaN,23540.862793837056,23536.077893705933,NaN,NaN,23526.196514989333,23519.64308756557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:20:00+02:00,23536,23544,23536,23542,23526.736014535112,23520.138751578736,NaN,NaN,23540.884579990965,23536.07735277742,NaN,NaN,23526.736014535112,23520.138751578736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:21:00+02:00,23544,23544,23541,23541,23527.259165609805,23520.770910621803,NaN,NaN,23540.906214852137,23536.11153782758,NaN,NaN,23527.259165609805,23520.770910621803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:22:00+02:00,23535,23540,23535,23540,23527.645251500417,23521.202095148416,NaN,NaN,23540.899921693443,23536.10381881489,NaN,NaN,23527.645251500417,23521.202095148416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:23:00+02:00,23542,23549,23542,23548,23528.292365091314,23521.832334689374,NaN,NaN,23540.95617223724,23536.144764517565,NaN,NaN,23528.292365091314,23521.832334689374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:24:00+02:00,23546,23548,23538,23541,23528.889566149155,23522.322263941212,NaN,NaN,23541.005087707814,23536.1576480973,NaN,NaN,23528.889566149155,23522.322263941212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:25:00+02:00,23538,23538,23528,23533,23529.16563990221,23522.494316549055,NaN,NaN,23540.984219043177,23536.100997763293,NaN,NaN,23529.16563990221,23522.494316549055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:26:00+02:00,23531,23541,23531,23534,23529.52425687487,23522.75206453242,NaN,NaN,23540.984328633156,23536.065574167715,NaN,NaN,23529.52425687487,23522.75206453242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522.5
2025-06-17T08:27:00+02:00,23534,23538,23530,23538,23529.78109757563,23522.971698940528,NaN,NaN,23540.96360412876,23536.023452124882,NaN,NaN,23529.78109757563,23522.971698940528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23535.5
2025-06-17T08:28:00+02:00,23539,23544,23533,23533,23530.21197340667,23523.27558685142,NaN,NaN,23540.9846902112,23536.00245592957,NaN,NaN,23530.21197340667,23523.27558685142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23536.5
2025-06-17T08:29:00+02:00,23532,23538,23528,23538,23530.447974212526,23523.418750886227,NaN,NaN,23540.96396319584,23535.94688331895,NaN,NaN,23530.447974212526,23523.418750886227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23541
2025-06-17T08:30:00+02:00,23537,23547,23537,23546,23530.94955075154,23523.830303889674,NaN,NaN,23541.005880118093,23535.954196629235,NaN,NaN,23530.94955075154,23523.830303889674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23541
2025-06-17T08:31:00+02:00,23543,23543,23523,23524,23531.31471588028,23523.805143165744,NaN,NaN,23541.01972817283,23535.86423693042,NaN,NaN,23531.31471588028,23523.805143165744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23544
2025-06-17T08:32:00+02:00,23527,23534,23523,23534,23531.39608812633,23523.780744887994,NaN,NaN,23540.970980060516,23535.774901951736,NaN,NaN,23531.39608812633,23523.780744887994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23544
2025-06-17T08:33:00+02:00,23536,23539,23535,23535,23531.62650969826,23524.12072231563,NaN,NaN,23540.957292698982,23535.76952068818,NaN,NaN,23531.62650969826,23524.12072231563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23544
2025-06-17T08:34:00+02:00,23533,23539,23530,23534,23531.849948798314,23524.29888224546,NaN,NaN,23540.943700388572,23535.72945457229,NaN,NaN,23531.849948798314,23524.29888224546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23544
2025-06-17T08:35:00+02:00,23532,23533,23526,23532,23531.88479883473,23524.350431268325,NaN,NaN,23540.88853580254,23535.661888915536,NaN,NaN,23531.88479883473,23524.350431268325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23544
2025-06-17T08:36:00+02:00,23531,23532,23518,23518,23531.888289779134,23524.157993957164,NaN,NaN,23540.826809859467,23535.53923690918,NaN,NaN,23531.888289779134,23524.157993957164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23541.5
